======================================================================
LEAD 1: L4_enhanced_s42
  Preset: enhanced
  Data: /mnt/home/vincent.wilmet/brain2speech/data/sentences_paper_256d.h5 (256D)
  Model: hidden=1024, layers=5, BiGRU
  Stacking: kernel=32 (640ms), stride=4 (80ms)
  Day-specific: 256→256 softsign
  Optimizer: sgd lr=0.1 momentum=0.9
  Noise: white=0.8, offset=0.2
  Batch: 128, Dropout: 0.4
  Post-RNN head: dim=256
  Speckled mask: p=0.3
  Orthogonal init: enabled
  Split: within-day
  Seed: 42
======================================================================
  Loading 2000/8780 (8.1s)...
  Loading 4000/8780 (14.0s)...
  Loading 6000/8780 (19.8s)...
  Loading 8000/8780 (25.6s)...
Loaded 8780 trials (27.9s) — raw 256D, avg 315 frames

Split: within-day (40/day test, 10% val)
Trials: 6942 train, 878 val, 960 test
Feature dim: 256
Avg raw frames: 315

Model: EnhancedGRU (BiGRU), 98.7M params
  Stacked input: 8192D → 1024D
  RNN output: 2048D
  Day-specific: 24 sessions (24 train, 0 shared)

Training: 1851 epochs, 54 batches/epoch
Scheduler: step

Epoch     Loss      CTC   ValPER         LR   Time
  150   1.0757   1.0757    0.284   1.00e-03   5.2s
  151   1.0700   1.0700    0.284   1.00e-03   5.3s
  152   1.0676   1.0676    0.284   1.00e-03   5.2s
  153   1.0686   1.0686    0.284   1.00e-03   5.2s
  154   1.0698   1.0698    0.284   1.00e-03   5.3s
  155   1.0674   1.0674    0.284   1.00e-03   5.3s
  156   1.0684   1.0684    0.284   1.00e-03   5.3s
  157   1.0711   1.0711    0.284   1.00e-03   5.1s
  158   1.0674   1.0674    0.283   1.00e-03   5.1s ***
  159   1.0676   1.0676    0.283   1.00e-03   5.3s
  160   1.0698   1.0698    0.283   1.00e-03   5.2s
  161   1.0609   1.0609    0.283   1.00e-03   5.3s
  162   1.0700   1.0700    0.283   1.00e-03   5.1s
  163   1.0715   1.0715    0.283   1.00e-03   5.1s
  164   1.0657   1.0657    0.282   1.00e-03   5.2s ***
  165   1.0705   1.0705    0.283   1.00e-03   5.2s
  166   1.0656   1.0656    0.283   1.00e-03   5.2s
  167   1.0649   1.0649    0.283   1.00e-03   5.1s
  168   1.0643   1.0643    0.282   1.00e-03   5.2s ***
  169   1.0646   1.0646    0.282   1.00e-03   5.2s
  170   1.0601   1.0601    0.282   1.00e-03   5.2s
  171   1.0637   1.0637    0.282   1.00e-03   5.2s ***
  172   1.0649   1.0649    0.282   1.00e-03   5.4s ***
  173   1.0627   1.0627    0.283   1.00e-03   5.2s
  174   1.0601   1.0601    0.282   1.00e-03   5.2s
  175   1.0636   1.0636    0.282   1.00e-03   5.1s
  176   1.0616   1.0616    0.283   1.00e-03   5.2s
  177   1.0674   1.0674    0.282   1.00e-03   5.1s
  178   1.0604   1.0604    0.283   1.00e-03   5.2s
  179   1.0585   1.0585    0.283   1.00e-03   5.2s
  180   1.0641   1.0641    0.283   1.00e-03   5.2s
  181   1.0641   1.0641    0.282   1.00e-03   5.3s ***
  182   1.0630   1.0630    0.282   1.00e-03   5.2s
  183   1.0630   1.0630    0.283   1.00e-03   5.3s
  184   1.0638   1.0638    0.282   1.00e-03   5.2s
  185   1.0602   1.0602    0.283   1.00e-03   5.2s
  186   1.0596   1.0596    0.282   1.00e-03   5.1s
  187   1.0619   1.0619    0.283   1.00e-03   5.2s
  188   1.0620   1.0620    0.282   1.00e-03   5.2s
  189   1.0559   1.0559    0.283   1.00e-03   5.2s
  190   1.0568   1.0568    0.283   1.00e-03   5.3s
  191   1.0617   1.0617    0.283   1.00e-03   5.1s
  192   1.0535   1.0535    0.282   1.00e-03   5.3s
  193   1.0537   1.0537    0.282   1.00e-03   5.1s
  194   1.0551   1.0551    0.282   1.00e-03   5.2s
  195   1.0609   1.0609    0.282   1.00e-03   5.4s
  196   1.0605   1.0605    0.282   1.00e-03   5.3s
  197   1.0572   1.0572    0.282   1.00e-03   5.1s
  198   1.0572   1.0572    0.281   1.00e-03   5.3s ***
  199   1.0584   1.0584    0.282   1.00e-03   5.1s
  200   1.0617   1.0617    0.282   1.00e-03   5.3s
  201   1.0573   1.0573    0.282   1.00e-03   5.3s
  202   1.0575   1.0575    0.282   1.00e-03   5.5s
  203   1.0560   1.0560    0.282   1.00e-03   5.5s
  204   1.0591   1.0591    0.283   1.00e-03   5.2s
  205   1.0562   1.0562    0.282   1.00e-03   5.1s
  206   1.0561   1.0561    0.282   1.00e-03   5.2s
  207   1.0576   1.0576    0.282   1.00e-03   5.1s
  208   1.0529   1.0529    0.282   1.00e-03   5.2s
  209   1.0555   1.0555    0.282   1.00e-03   5.3s
  210   1.0527   1.0527    0.282   1.00e-03   5.1s
  211   1.0556   1.0556    0.282   1.00e-03   5.2s
  212   1.0542   1.0542    0.282   1.00e-03   5.2s
  213   1.0647   1.0647    0.281   1.00e-03   5.3s ***
  214   1.0554   1.0554    0.281   1.00e-03   5.5s ***
  215   1.0543   1.0543    0.280   1.00e-03   5.2s ***
  216   1.0541   1.0541    0.280   1.00e-03   5.5s
  217   1.0531   1.0531    0.280   1.00e-03   5.3s
  218   1.0567   1.0567    0.281   1.00e-03   5.3s
  219   1.0567   1.0567    0.281   1.00e-03   5.2s
  220   1.0501   1.0501    0.281   1.00e-03   5.2s
  221   1.0568   1.0568    0.281   1.00e-03   5.1s
  222   1.0541   1.0541    0.280   1.00e-04   5.1s
  223   1.0563   1.0563    0.280   1.00e-04   5.2s
  224   1.0447   1.0447    0.281   1.00e-04   5.1s
  225   1.0509   1.0509    0.281   1.00e-04   5.2s
  226   1.0576   1.0576    0.281   1.00e-04   5.1s
  227   1.0531   1.0531    0.281   1.00e-04   5.2s
  228   1.0511   1.0511    0.280   1.00e-04   5.2s
  229   1.0494   1.0494    0.280   1.00e-04   5.4s
  230   1.0488   1.0488    0.280   1.00e-04   5.2s
  231   1.0507   1.0507    0.281   1.00e-04   5.2s
  232   1.0479   1.0479    0.280   1.00e-04   5.2s
  233   1.0488   1.0488    0.280   1.00e-04   5.2s
  234   1.0530   1.0530    0.280   1.00e-04   5.1s
  235   1.0548   1.0548    0.280   1.00e-04   5.3s
  236   1.0586   1.0586    0.280   1.00e-04   5.1s
  237   1.0522   1.0522    0.280   1.00e-04   5.0s
  238   1.0528   1.0528    0.281   1.00e-04   5.2s
  239   1.0540   1.0540    0.280   1.00e-04   5.1s
  240   1.0533   1.0533    0.280   1.00e-04   5.0s
  241   1.0551   1.0551    0.281   1.00e-04   5.1s
  242   1.0547   1.0547    0.281   1.00e-04   5.1s
  243   1.0511   1.0511    0.281   1.00e-04   5.1s
  244   1.0587   1.0587    0.281   1.00e-04   5.1s
  245   1.0558   1.0558    0.281   1.00e-04   5.0s
  246   1.0549   1.0549    0.281   1.00e-04   5.2s
  247   1.0576   1.0576    0.281   1.00e-04   5.2s
  248   1.0575   1.0575    0.281   1.00e-04   5.1s
  249   1.0548   1.0548    0.281   1.00e-04   5.2s
  250   1.0578   1.0578    0.281   1.00e-04   5.2s
  251   1.0515   1.0515    0.281   1.00e-04   5.0s
  252   1.0535   1.0535    0.281   1.00e-04   5.1s
  253   1.0500   1.0500    0.281   1.00e-04   5.2s
  254   1.0526   1.0526    0.281   1.00e-04   5.1s
  255   1.0544   1.0544    0.281   1.00e-04   5.1s
  256   1.0589   1.0589    0.281   1.00e-04   5.2s
  257   1.0575   1.0575    0.281   1.00e-04   5.1s
