======================================================================
LEAD 1: L1.4_linderman_withinday
  Preset: linderman
  Data: /mnt/home/vincent.wilmet/brain2speech/data/sentences_paper_256d.h5 (256D)
  Model: hidden=512, layers=5, BiGRU
  Stacking: kernel=14 (280ms), stride=4 (80ms)
  Day-specific: 256→256 softsign
  Optimizer: sgd lr=0.025 momentum=0.9
  Noise: white=1.0, offset=0.2
  Batch: 64, Dropout: 0.4
  Post-RNN head: dim=256
  Speckled mask: p=0.3
  Split: within-day
  Seed: 42
======================================================================
  Loading 2000/8780 (8.2s)...
  Loading 4000/8780 (14.2s)...
  Loading 6000/8780 (20.1s)...
  Loading 8000/8780 (25.9s)...
Loaded 8780 trials (28.2s) — raw 256D, avg 315 frames

Split: within-day (40/day test, 10% val)
Trials: 6942 train, 878 val, 960 test
Feature dim: 256
Avg raw frames: 315

Model: EnhancedGRU (BiGRU), 25.8M params
  Stacked input: 3584D → 512D
  RNN output: 1024D
  Day-specific: 24 sessions (24 train, 0 shared)

Training: 925 epochs, 108 batches/epoch
Scheduler: linear, warmup=5

Epoch     Loss      CTC   ValPER         LR   Time
  192   1.2554   1.2554    0.305   2.00e-02   5.5s
  193   1.2523   1.2523    0.302   1.99e-02   5.5s
  194   1.2435   1.2435    0.304   1.99e-02   5.5s
  195   1.2484   1.2484    0.305   1.99e-02   5.8s
  196   1.2390   1.2390    0.305   1.98e-02   5.7s
  197   1.2392   1.2392    0.301   1.98e-02   5.4s ***
  198   1.2357   1.2357    0.301   1.98e-02   5.5s
  199   1.2331   1.2331    0.298   1.98e-02   5.8s ***
  200   1.2352   1.2352    0.300   1.97e-02   5.7s
  201   1.2365   1.2365    0.304   1.97e-02   5.6s
  202   1.2375   1.2375    0.306   1.97e-02   5.7s
  203   1.2340   1.2340    0.301   1.97e-02   5.6s
  204   1.2285   1.2285    0.302   1.96e-02   5.9s
  205   1.2306   1.2306    0.300   1.96e-02   5.7s
  206   1.2311   1.2311    0.300   1.96e-02   5.7s
  207   1.2135   1.2135    0.299   1.95e-02   5.7s
  208   1.2201   1.2201    0.304   1.95e-02   5.8s
  209   1.2102   1.2102    0.298   1.95e-02   5.8s
  210   1.1996   1.1996    0.299   1.95e-02   5.9s
  211   1.2023   1.2023    0.299   1.94e-02   5.8s
  212   1.2063   1.2063    0.299   1.94e-02   5.7s
  213   1.1979   1.1979    0.297   1.94e-02   5.8s ***
  214   1.2054   1.2054    0.299   1.94e-02   5.7s
  215   1.2121   1.2121    0.299   1.93e-02   5.6s
  216   1.1998   1.1998    0.294   1.93e-02   5.7s ***
  217   1.2048   1.2048    0.295   1.93e-02   5.7s
  218   1.1927   1.1927    0.295   1.92e-02   5.7s
  219   1.2083   1.2083    0.296   1.92e-02   5.6s
  220   1.2036   1.2036    0.294   1.92e-02   5.8s ***
  221   1.1858   1.1858    0.300   1.92e-02   6.0s
  222   1.2074   1.2074    0.300   1.91e-02   5.6s
  223   1.2004   1.2004    0.298   1.91e-02   5.7s
  224   1.1886   1.1886    0.294   1.91e-02   5.7s ***
  225   1.1903   1.1903    0.293   1.91e-02   5.8s ***
  226   1.1914   1.1914    0.293   1.90e-02   5.8s
  227   1.1822   1.1822    0.292   1.90e-02   5.9s ***
  228   1.1801   1.1801    0.294   1.90e-02   5.7s
  229   1.1653   1.1653    0.290   1.90e-02   5.8s ***
  230   1.1619   1.1619    0.288   1.89e-02   5.6s ***
  231   1.1682   1.1682    0.291   1.89e-02   5.8s
  232   1.1820   1.1820    0.292   1.89e-02   5.7s
  233   1.1653   1.1653    0.287   1.88e-02   5.8s ***
  234   1.1653   1.1653    0.291   1.88e-02   5.7s
  235   1.1686   1.1686    0.290   1.88e-02   5.8s
  236   1.1524   1.1524    0.290   1.88e-02   5.8s
  237   1.1626   1.1626    0.290   1.87e-02   5.6s
  238   1.1670   1.1670    0.289   1.87e-02   5.7s
  239   1.1589   1.1589    0.289   1.87e-02   5.8s
  240   1.1567   1.1567    0.285   1.87e-02   5.7s ***
  241   1.1435   1.1435    0.284   1.86e-02   5.9s ***
  242   1.1489   1.1489    0.291   1.86e-02   5.8s
  243   1.1559   1.1559    0.288   1.86e-02   5.8s
  244   1.1633   1.1633    0.287   1.85e-02   5.7s
  245   1.1542   1.1542    0.286   1.85e-02   5.9s
  246   1.1506   1.1506    0.285   1.85e-02   5.8s
  247   1.1536   1.1536    0.284   1.85e-02   5.6s
  248   1.1393   1.1393    0.284   1.84e-02   5.7s
  249   1.1289   1.1289    0.285   1.84e-02   5.8s
  250   1.1260   1.1260    0.281   1.84e-02   5.8s ***
  251   1.1316   1.1316    0.284   1.84e-02   5.7s
  252   1.1247   1.1247    0.280   1.83e-02   5.7s ***
  253   1.1219   1.1219    0.283   1.83e-02   5.8s
  254   1.1239   1.1239    0.280   1.83e-02   6.1s ***
  255   1.1124   1.1124    0.285   1.83e-02   5.9s
  256   1.1146   1.1146    0.282   1.82e-02   5.9s
  257   1.1272   1.1272    0.281   1.82e-02   5.9s
  258   1.1217   1.1217    0.284   1.82e-02   5.9s
  259   1.1221   1.1221    0.283   1.81e-02   5.8s
  260   1.1136   1.1136    0.279   1.81e-02   5.7s ***
  261   1.1085   1.1085    0.280   1.81e-02   5.8s
  262   1.1178   1.1178    0.279   1.81e-02   5.7s ***
  263   1.1117   1.1117    0.277   1.80e-02   5.7s ***
  264   1.1088   1.1088    0.281   1.80e-02   5.6s
  265   1.1090   1.1090    0.281   1.80e-02   5.8s
  266   1.1237   1.1237    0.280   1.80e-02   5.6s
  267   1.1040   1.1040    0.279   1.79e-02   5.7s
  268   1.1001   1.1001    0.280   1.79e-02   5.7s
  269   1.1070   1.1070    0.279   1.79e-02   5.8s
  270   1.1013   1.1013    0.275   1.78e-02   5.6s ***
  271   1.0878   1.0878    0.280   1.78e-02   5.8s
  272   1.0994   1.0994    0.280   1.78e-02   5.7s
  273   1.0992   1.0992    0.274   1.78e-02   5.5s ***
  274   1.0948   1.0948    0.278   1.77e-02   5.6s
  275   1.0936   1.0936    0.276   1.77e-02   5.7s
  276   1.0931   1.0931    0.278   1.77e-02   5.7s
  277   1.0862   1.0862    0.272   1.77e-02   5.8s ***
  278   1.0837   1.0837    0.275   1.76e-02   5.7s
  279   1.0870   1.0870    0.275   1.76e-02   5.7s
