======================================================================
LEAD 1: L1.5h_cibr_cosine_20k
  Preset: cibr
  Data: /mnt/home/vincent.wilmet/brain2speech/data/sentences_paper_256d.h5 (256D)
  Model: hidden=1024, layers=5, BiGRU
  Stacking: kernel=32 (640ms), stride=4 (80ms)
  Day-specific: 256→256 softsign
  Optimizer: sgd lr=0.1 momentum=0.9
  Noise: white=0.8, offset=0.2
  Batch: 128, Dropout: 0.4
  Orthogonal init: enabled
  Split: within-day
  Seed: 42
======================================================================
  Loading 2000/8780 (8.0s)...
  Loading 4000/8780 (14.1s)...
  Loading 6000/8780 (19.9s)...
  Loading 8000/8780 (25.7s)...
Loaded 8780 trials (28.0s) — raw 256D, avg 315 frames

Split: within-day (40/day test, 10% val)
Trials: 6942 train, 878 val, 960 test
Feature dim: 256
Avg raw frames: 315

Model: EnhancedGRU (BiGRU), 98.3M params
  Stacked input: 8192D → 1024D
  RNN output: 2048D
  Day-specific: 24 sessions (24 train, 0 shared)

Training: 370 epochs, 54 batches/epoch
Scheduler: cosine

Epoch     Loss      CTC   ValPER         LR   Time
  219   0.1751   0.1751    0.195   3.58e-02   5.0s ***
  220   0.1759   0.1759    0.199   3.54e-02   4.9s
  221   0.1763   0.1763    0.197   3.50e-02   4.9s
  222   0.1745   0.1745    0.197   3.45e-02   4.9s
  223   0.1729   0.1729    0.198   3.41e-02   4.9s
  224   0.1725   0.1725    0.196   3.37e-02   5.1s
  225   0.1719   0.1719    0.198   3.33e-02   5.2s
  226   0.1695   0.1695    0.197   3.29e-02   5.1s
  227   0.1703   0.1703    0.196   3.25e-02   5.2s
  228   0.1682   0.1682    0.195   3.21e-02   5.2s ***
  229   0.1691   0.1691    0.195   3.18e-02   5.1s
  230   0.1680   0.1680    0.197   3.14e-02   4.9s
  231   0.1686   0.1686    0.197   3.10e-02   5.1s
  232   0.1652   0.1652    0.197   3.06e-02   5.2s
  233   0.1701   0.1701    0.197   3.02e-02   5.0s
  234   0.1645   0.1645    0.195   2.98e-02   5.0s
  235   0.1633   0.1633    0.195   2.94e-02   5.1s
  236   0.1624   0.1624    0.197   2.90e-02   5.0s
  237   0.1599   0.1599    0.196   2.86e-02   5.0s
  238   0.1604   0.1604    0.196   2.83e-02   5.2s
  239   0.1546   0.1546    0.195   2.79e-02   5.0s
  240   0.1576   0.1576    0.196   2.75e-02   5.1s
  241   0.1566   0.1566    0.197   2.71e-02   4.9s
  242   0.1519   0.1519    0.196   2.67e-02   5.0s
  243   0.1511   0.1511    0.196   2.64e-02   5.0s
  244   0.1539   0.1539    0.194   2.60e-02   4.9s ***
  245   0.1539   0.1539    0.196   2.56e-02   5.0s
  246   0.1525   0.1525    0.193   2.52e-02   5.0s ***
  247   0.1466   0.1466    0.194   2.49e-02   4.9s
  248   0.1507   0.1507    0.195   2.45e-02   4.9s
  249   0.1474   0.1474    0.195   2.41e-02   4.9s
  250   0.1500   0.1500    0.197   2.38e-02   4.9s
  251   0.1484   0.1484    0.195   2.34e-02   5.0s
  252   0.1480   0.1480    0.195   2.31e-02   5.0s
  253   0.1453   0.1453    0.195   2.27e-02   5.0s
  254   0.1456   0.1456    0.196   2.24e-02   5.0s
  255   0.1469   0.1469    0.195   2.20e-02   5.0s
  256   0.1445   0.1445    0.195   2.17e-02   5.0s
  257   0.1478   0.1478    0.194   2.13e-02   5.1s
  258   0.1465   0.1465    0.196   2.10e-02   4.9s
  259   0.1434   0.1434    0.195   2.06e-02   5.0s
  260   0.1408   0.1408    0.196   2.03e-02   5.0s
  261   0.1385   0.1385    0.194   1.99e-02   4.9s
  262   0.1429   0.1429    0.194   1.96e-02   5.0s
  263   0.1395   0.1395    0.196   1.93e-02   5.0s
  264   0.1370   0.1370    0.195   1.89e-02   5.0s
  265   0.1415   0.1415    0.194   1.86e-02   5.0s
  266   0.1382   0.1382    0.195   1.83e-02   5.0s
  267   0.1408   0.1408    0.196   1.79e-02   5.1s
  268   0.1388   0.1388    0.194   1.76e-02   5.0s
  269   0.1369   0.1369    0.194   1.73e-02   5.2s
  270   0.1370   0.1370    0.194   1.70e-02   5.0s
  271   0.1338   0.1338    0.193   1.66e-02   5.1s ***
  272   0.1377   0.1377    0.197   1.63e-02   5.0s
  273   0.1369   0.1369    0.195   1.60e-02   5.1s
  274   0.1332   0.1332    0.195   1.57e-02   5.0s
  275   0.1345   0.1345    0.194   1.54e-02   4.8s
  276   0.1302   0.1302    0.194   1.51e-02   4.9s
  277   0.1293   0.1293    0.197   1.48e-02   4.7s
  278   0.1326   0.1326    0.196   1.45e-02   4.9s
  279   0.1289   0.1289    0.194   1.42e-02   4.8s
  280   0.1321   0.1321    0.195   1.39e-02   4.7s
  281   0.1309   0.1309    0.195   1.36e-02   4.8s
  282   0.1318   0.1318    0.194   1.33e-02   4.9s
  283   0.1316   0.1316    0.194   1.30e-02   4.8s
  284   0.1279   0.1279    0.194   1.27e-02   4.8s
  285   0.1284   0.1284    0.195   1.25e-02   4.9s
  286   0.1291   0.1291    0.196   1.22e-02   4.9s
  287   0.1308   0.1308    0.195   1.19e-02   4.8s
  288   0.1296   0.1296    0.196   1.16e-02   5.0s
  289   0.1276   0.1276    0.197   1.14e-02   5.0s
  290   0.1294   0.1294    0.196   1.11e-02   5.0s
  291   0.1271   0.1271    0.196   1.08e-02   5.0s
  292   0.1245   0.1245    0.194   1.06e-02   5.0s
  293   0.1252   0.1252    0.194   1.03e-02   5.0s
  294   0.1271   0.1271    0.195   1.01e-02   4.9s
  295   0.1255   0.1255    0.196   9.80e-03   5.0s
  296   0.1281   0.1281    0.196   9.55e-03   5.0s
  297   0.1262   0.1262    0.196   9.30e-03   5.0s
  298   0.1239   0.1239    0.195   9.06e-03   5.0s
  299   0.1211   0.1211    0.196   8.81e-03   4.9s
  300   0.1233   0.1233    0.196   8.58e-03   4.8s
  301   0.1236   0.1236    0.196   8.34e-03   4.9s
  302   0.1236   0.1236    0.196   8.11e-03   4.8s
  303   0.1236   0.1236    0.196   7.88e-03   4.9s
  304   0.1229   0.1229    0.196   7.65e-03   5.0s
  305   0.1217   0.1217    0.195   7.42e-03   5.0s
  306   0.1223   0.1223    0.194   7.20e-03   5.0s
  307   0.1239   0.1239    0.194   6.99e-03   5.0s
  308   0.1217   0.1217    0.194   6.77e-03   5.1s
  309   0.1229   0.1229    0.195   6.56e-03   4.8s
  310   0.1221   0.1221    0.195   6.35e-03   4.9s
  311   0.1210   0.1210    0.195   6.14e-03   5.0s
  312   0.1208   0.1208    0.195   5.94e-03   4.9s
  313   0.1199   0.1199    0.194   5.74e-03   4.9s
  314   0.1227   0.1227    0.194   5.55e-03   4.9s
  315   0.1204   0.1204    0.195   5.35e-03   4.9s
  316   0.1169   0.1169    0.194   5.17e-03   4.8s
  317   0.1191   0.1191    0.195   4.98e-03   5.0s
  318   0.1141   0.1141    0.195   4.80e-03   4.9s
  319   0.1218   0.1218    0.194   4.62e-03   4.9s
  320   0.1183   0.1183    0.194   4.44e-03   5.0s
  321   0.1219   0.1219    0.194   4.27e-03   4.9s
  322   0.1162   0.1162    0.194   4.10e-03   5.0s
  323   0.1208   0.1208    0.195   3.93e-03   5.0s
  324   0.1161   0.1161    0.194   3.77e-03   4.9s
  325   0.1183   0.1183    0.194   3.61e-03   4.8s
  326   0.1182   0.1182    0.194   3.45e-03   4.9s
  327   0.1166   0.1166    0.193   3.30e-03   4.8s
  328   0.1153   0.1153    0.194   3.15e-03   4.9s
  329   0.1162   0.1162    0.194   3.00e-03   4.9s
  330   0.1165   0.1165    0.194   2.86e-03   4.9s
  331   0.1182   0.1182    0.194   2.72e-03   4.9s
  332   0.1132   0.1132    0.195   2.58e-03   5.0s
  333   0.1159   0.1159    0.195   2.45e-03   5.0s
  334   0.1183   0.1183    0.195   2.32e-03   4.9s
  335   0.1158   0.1158    0.195   2.19e-03   5.0s
  336   0.1205   0.1205    0.195   2.07e-03   5.0s
  337   0.1179   0.1179    0.194   1.95e-03   5.0s
  338   0.1141   0.1141    0.195   1.84e-03   4.9s
  339   0.1176   0.1176    0.195   1.72e-03   4.9s
  340   0.1193   0.1193    0.195   1.61e-03   5.1s
  341   0.1153   0.1153    0.195   1.51e-03   4.9s
  342   0.1156   0.1156    0.195   1.41e-03   5.0s
  343   0.1142   0.1142    0.195   1.31e-03   5.0s
  344   0.1162   0.1162    0.194   1.21e-03   5.0s
  345   0.1164   0.1164    0.194   1.12e-03   5.0s
  346   0.1158   0.1158    0.194   1.04e-03   4.9s
  347   0.1180   0.1180    0.195   9.51e-04   4.9s
  348   0.1136   0.1136    0.195   8.71e-04   4.9s
  349   0.1143   0.1143    0.194   7.94e-04   5.0s
  350   0.1165   0.1165    0.194   7.20e-04   4.9s
  351   0.1187   0.1187    0.194   6.50e-04   4.9s
  352   0.1122   0.1122    0.194   5.84e-04   5.0s
