======================================================================
LEAD 1: L1.5i_cibr_layers3
  Preset: cibr
  Data: /mnt/home/vincent.wilmet/brain2speech/data/sentences_paper_256d.h5 (256D)
  Model: hidden=1024, layers=3, BiGRU
  Stacking: kernel=32 (640ms), stride=4 (80ms)
  Day-specific: 256→256 softsign
  Optimizer: sgd lr=0.1 momentum=0.9
  Noise: white=0.8, offset=0.2
  Batch: 128, Dropout: 0.4
  Orthogonal init: enabled
  Split: within-day
  Seed: 42
======================================================================
  Loading 2000/8780 (7.9s)...
  Loading 4000/8780 (13.8s)...
  Loading 6000/8780 (19.6s)...
  Loading 8000/8780 (25.3s)...
Loaded 8780 trials (27.6s) — raw 256D, avg 315 frames

Split: within-day (40/day test, 10% val)
Trials: 6942 train, 878 val, 960 test
Feature dim: 256
Avg raw frames: 315

Model: EnhancedGRU (BiGRU), 60.5M params
  Stacked input: 8192D → 1024D
  RNN output: 2048D
  Day-specific: 24 sessions (24 train, 0 shared)

Training: 1851 epochs, 54 batches/epoch
Scheduler: step

Epoch     Loss      CTC   ValPER         LR   Time
  151   0.5197   0.5197    0.214   1.00e-03   3.7s
  152   0.5170   0.5170    0.213   1.00e-03   3.7s
  153   0.5140   0.5140    0.213   1.00e-03   3.7s
  154   0.5186   0.5186    0.213   1.00e-03   3.7s
  155   0.5118   0.5118    0.213   1.00e-03   3.8s
  156   0.5108   0.5108    0.213   1.00e-03   3.7s
  157   0.5173   0.5173    0.213   1.00e-03   3.8s
  158   0.5121   0.5121    0.213   1.00e-03   3.8s
  159   0.5179   0.5179    0.213   1.00e-03   3.7s
  160   0.5159   0.5159    0.212   1.00e-03   3.8s
  161   0.5146   0.5146    0.213   1.00e-03   3.7s
  162   0.5154   0.5154    0.213   1.00e-03   3.6s
  163   0.5138   0.5138    0.212   1.00e-03   3.7s
  164   0.5105   0.5105    0.212   1.00e-03   3.8s
  165   0.5137   0.5137    0.212   1.00e-03   3.7s
  166   0.5114   0.5114    0.212   1.00e-03   3.7s
  167   0.5162   0.5162    0.213   1.00e-03   3.6s
  168   0.5124   0.5124    0.213   1.00e-03   3.8s
  169   0.5160   0.5160    0.213   1.00e-03   3.7s
  170   0.5080   0.5080    0.212   1.00e-03   3.7s
  171   0.5143   0.5143    0.213   1.00e-03   3.7s
  172   0.5116   0.5116    0.212   1.00e-03   3.9s
  173   0.5109   0.5109    0.212   1.00e-03   3.7s
  174   0.5174   0.5174    0.212   1.00e-03   3.7s ***
  175   0.5108   0.5108    0.211   1.00e-03   3.8s ***
  176   0.5116   0.5116    0.212   1.00e-03   3.6s
  177   0.5121   0.5121    0.212   1.00e-03   3.8s
  178   0.5080   0.5080    0.212   1.00e-03   3.7s
  179   0.5075   0.5075    0.211   1.00e-03   3.6s
  180   0.5084   0.5084    0.212   1.00e-03   3.7s
  181   0.5121   0.5121    0.212   1.00e-03   3.7s
  182   0.5092   0.5092    0.212   1.00e-03   3.6s
  183   0.5072   0.5072    0.212   1.00e-03   3.8s
  184   0.5134   0.5134    0.212   1.00e-03   3.8s
  185   0.5127   0.5127    0.212   1.00e-03   3.7s
  186   0.5067   0.5067    0.212   1.00e-03   3.7s
  187   0.5060   0.5060    0.212   1.00e-03   3.6s
  188   0.5123   0.5123    0.212   1.00e-03   3.7s
  189   0.5098   0.5098    0.212   1.00e-03   3.7s
  190   0.5099   0.5099    0.212   1.00e-03   3.6s
  191   0.5104   0.5104    0.212   1.00e-03   3.7s
  192   0.5150   0.5150    0.212   1.00e-03   3.8s
  193   0.5133   0.5133    0.212   1.00e-03   3.7s
  194   0.5103   0.5103    0.211   1.00e-03   3.6s ***
  195   0.5043   0.5043    0.211   1.00e-03   3.6s
  196   0.5086   0.5086    0.212   1.00e-03   3.6s
  197   0.5055   0.5055    0.212   1.00e-03   3.8s
  198   0.5114   0.5114    0.211   1.00e-03   3.6s
  199   0.5088   0.5088    0.211   1.00e-03   3.6s
  200   0.5047   0.5047    0.212   1.00e-03   3.7s
  201   0.5052   0.5052    0.211   1.00e-03   3.6s
  202   0.5127   0.5127    0.211   1.00e-03   3.7s
  203   0.5083   0.5083    0.212   1.00e-03   3.6s
  204   0.5084   0.5084    0.211   1.00e-03   3.6s
  205   0.5083   0.5083    0.212   1.00e-03   3.8s
  206   0.5130   0.5130    0.212   1.00e-03   3.6s
  207   0.5057   0.5057    0.212   1.00e-03   3.6s
  208   0.5062   0.5062    0.212   1.00e-03   3.6s
  209   0.5048   0.5048    0.212   1.00e-03   3.7s
  210   0.5040   0.5040    0.212   1.00e-03   3.6s
  211   0.5060   0.5060    0.212   1.00e-03   3.7s
  212   0.5057   0.5057    0.212   1.00e-03   3.7s
  213   0.5076   0.5076    0.212   1.00e-03   3.8s
  214   0.5058   0.5058    0.212   1.00e-03   3.7s
  215   0.5073   0.5073    0.212   1.00e-03   3.7s
  216   0.5095   0.5095    0.212   1.00e-03   3.6s
  217   0.5094   0.5094    0.212   1.00e-03   3.6s
  218   0.5092   0.5092    0.212   1.00e-03   3.6s
  219   0.5056   0.5056    0.212   1.00e-03   3.6s
  220   0.5056   0.5056    0.212   1.00e-03   3.6s
  221   0.5030   0.5030    0.211   1.00e-03   3.7s
  222   0.5071   0.5071    0.211   1.00e-04   3.5s ***
  223   0.5051   0.5051    0.211   1.00e-04   3.6s
  224   0.5007   0.5007    0.211   1.00e-04   3.6s
  225   0.5061   0.5061    0.211   1.00e-04   3.7s
  226   0.5073   0.5073    0.211   1.00e-04   3.6s
  227   0.5074   0.5074    0.211   1.00e-04   3.7s
  228   0.5060   0.5060    0.211   1.00e-04   3.7s
  229   0.5010   0.5010    0.211   1.00e-04   3.8s
  230   0.5033   0.5033    0.211   1.00e-04   3.7s
  231   0.5087   0.5087    0.211   1.00e-04   3.7s
  232   0.5017   0.5017    0.211   1.00e-04   3.7s
  233   0.5018   0.5018    0.211   1.00e-04   3.6s
  234   0.5038   0.5038    0.211   1.00e-04   3.8s
  235   0.5043   0.5043    0.211   1.00e-04   3.6s
